Date,Service,Description,Environment,Cost,
2025-12-15,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-16,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-17,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-18,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-19,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-20,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-21,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-22,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-23,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-24,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-25,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-26,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Tokyo),prd-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-14,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-15,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-16,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-17,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-18,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-19,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-20,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-21,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-22,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-23,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-24,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-25,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-26,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-14,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-15,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-16,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-17,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-18,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-19,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-20,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-21,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-22,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-23,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-24,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-25,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-26,EC2,GB - Asia Pacific (Seoul) data transfer to US West (Oregon),prd-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-14,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-15,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-16,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-17,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-18,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-19,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-20,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-21,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-22,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-23,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-24,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-25,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-26,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),prd-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-14,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-15,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-16,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-17,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-18,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-19,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-20,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-21,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-22,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-23,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-24,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-25,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-26,EC2,GB - Asia Pacific (Seoul) data transfer to US East (Ohio),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-14,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-15,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-16,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-17,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-18,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-19,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-20,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-21,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-22,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-23,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-24,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-25,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-26,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),prd-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-14,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-15,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-16,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-17,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-18,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-19,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-20,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-21,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-22,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-23,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-24,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-25,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-26,EC2,GB - Asia Pacific (Seoul) data transfer to EU (Germany),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-14,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-15,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-16,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-17,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-18,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-19,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-20,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-21,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-22,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-23,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-24,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-25,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-26,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),prd-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-14,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-15,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-16,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-17,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-18,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-19,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-20,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-21,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-22,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-23,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-24,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-25,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-26,EC2,GB - Asia Pacific (Seoul) data transfer to Asia Pacific (Singapore),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-09,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-10,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-11,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-12,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-13,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-14,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-15,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-16,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-17,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-18,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-19,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-20,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-21,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-22,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-23,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-24,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-25,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-26,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),dev-smartmobility,0.00,
2025-12-01,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),prd-smartmobility,0.00,
2025-12-02,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),prd-smartmobility,0.00,
2025-12-03,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),prd-smartmobility,0.00,
2025-12-04,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),prd-smartmobility,0.00,
2025-12-05,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),prd-smartmobility,0.00,
2025-12-06,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),prd-smartmobility,0.00,
2025-12-07,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),prd-smartmobility,0.00,
2025-12-08,EC2,GB - Asia Pacific (Seoul) data transfer to Canada (Central),prd-smartmobility,0.00,
